MES;DIA;HORA;PROVINCIA;CANTÓN;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
ENERO;DOMINGO;20:00 A 20:59;PICHINCHA;QUITO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;21:00 A 21:59;GUAYAS;SAMBORONDON;RURAL;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;DOMINGO;21:00 A 21:59;MANABÍ;MANTA;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;DOMINGO;21:00 A 21:59;LOS RÍOS;VINCES;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;22:00 A 22:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;DOMINGO;22:00 A 22:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;DOMINGO;22:00 A 22:59;MANABÍ;PORTOVIEJO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;23:00 A 23:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;9;2;11;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;DOMINGO;23:00 A 23:59;MANABÍ;MANTA;URBANA;0;1;1;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;00:00 A 00:59;CHIMBORAZO;PALLATANGA;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;00:00 A 00:59;GUAYAS;MILAGRO;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;00:00 A 00:59;LOJA;LOJA;URBANA;0;2;2;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;LUNES;01:00 A 01:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;01:00 A 01:59;MANABÍ;MANTA;URBANA;1;0;1;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;LUNES;04:00 A 04:59;EL ORO;SANTA ROSA;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;05:00 A 05:59;PICHINCHA;CAYAMBE;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;06:00 A 06:59;PICHINCHA;QUITO;URBANA;1;0;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;LUNES;07:00 A 07:59;AZUAY;CUENCA;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;08:00 A 08:59;EL ORO;MACHALA;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;08:00 A 08:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;08:00 A 08:59;GUAYAS;MILAGRO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;08:00 A 08:59;CHIMBORAZO;RIOBAMBA;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;09:00 A 09:59;GUAYAS;BALAO;RURAL;0;5;5;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;09:00 A 09:59;GUAYAS;DAULE;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;LUNES;10:00 A 10:59;LOS RÍOS;VALENCIA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;11:00 A 11:59;AZUAY;CUENCA;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;11:00 A 11:59;MANABÍ;MANTA;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;3;3;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;12:00 A 12:59;CAÑAR;CAÑAR;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;12:00 A 12:59;MANABÍ;MANTA;URBANA;0;0;0;ESTRELLAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;3;3;ATROPELLOS;EXCESO VELOCIDAD
ENERO;LUNES;12:00 A 12:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
ENERO;LUNES;12:00 A 12:59;MANABÍ;MANTA;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;13:00 A 13:59;LOS RÍOS;VENTANAS;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;13:00 A 13:59;PICHINCHA;QUITO;RURAL;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;13:00 A 13:59;GUAYAS;EL EMPALME;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;13:00 A 13:59;GUAYAS;NARANJAL;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;13:00 A 13:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;LUNES;14:00 A 14:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;14:00 A 14:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;14:00 A 14:59;GUAYAS;MILAGRO;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;14:00 A 14:59;PICHINCHA;QUITO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;15:00 A 15:59;MANABÍ;PORTOVIEJO;URBANA;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;15:00 A 15:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;15:00 A 15:59;GUAYAS;MILAGRO;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;15:00 A 15:59;GUAYAS;GUAYAQUIL;URBANA;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;LUNES;16:00 A 16:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;16:00 A 16:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;16:00 A 16:59;EL ORO;MACHALA;URBANA;0;3;3;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;17:00 A 17:59;PICHINCHA;QUITO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;17:00 A 17:59;TUNGURAHUA;AMBATO;URBANA;0;1;1;ATROPELLOS;OTRAS CAUSAS
ENERO;LUNES;17:00 A 17:59;PICHINCHA;QUITO;URBANA;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;LUNES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;0;3;3;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;18:00 A 18:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;LUNES;18:00 A 18:59;GUAYAS;GENERAL ANTONIO ELIZALDE;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;18:00 A 18:59;MANABÍ;PORTOVIEJO;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;18:00 A 18:59;PICHINCHA;QUITO;URBANA;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;18:00 A 18:59;MANABÍ;MANTA;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;19:00 A 19:59;SANTA ELENA;SALINAS;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;21:00 A 21:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;22:00 A 22:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;23:00 A 23:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;23:00 A 23:59;IMBABURA;OTAVALO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;00:00 A 00:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;01:00 A 01:59;PICHINCHA;QUITO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;01:00 A 01:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;EXCESO VELOCIDAD
ENERO;MARTES;02:00 A 02:59;PICHINCHA;MEJIA;RURAL;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;06:00 A 06:59;LOS RÍOS;QUEVEDO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;06:00 A 06:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;MARTES;07:00 A 07:59;MANABÍ;PORTOVIEJO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;07:00 A 07:59;CHIMBORAZO;RIOBAMBA;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;07:00 A 07:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MARTES;08:00 A 08:59;TUNGURAHUA;AMBATO;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;08:00 A 08:59;PICHINCHA;QUITO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;09:00 A 09:59;GUAYAS;PEDRO CARBO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;10:00 A 10:59;AZUAY;CUENCA;RURAL;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;3;3;ATROPELLOS;EXCESO VELOCIDAD
ENERO;MARTES;10:00 A 10:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;11:00 A 11:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;12:00 A 12:59;LOS RÍOS;MONTALVO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;12:00 A 12:59;LOJA;LOJA;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;14:00 A 14:59;LOJA;CATAMAYO;RURAL;2;21;23;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;14:00 A 14:59;PICHINCHA;QUITO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;14:00 A 14:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;MARTES;14:00 A 14:59;PICHINCHA;QUITO;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;MARTES;15:00 A 15:59;PICHINCHA;QUITO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;16:00 A 16:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;MARTES;16:00 A 16:59;GUAYAS;DAULE;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;16:00 A 16:59;GUAYAS;MILAGRO;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;16:00 A 16:59;MANABÍ;PORTOVIEJO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MARTES;17:00 A 17:59;AZUAY;CUENCA;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;17:00 A 17:59;TUNGURAHUA;AMBATO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;19:00 A 19:59;GUAYAS;DAULE;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;20:00 A 20:59;GUAYAS;NARANJITO;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MARTES;20:00 A 20:59;SANTA ELENA;SANTA ELENA;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;21:00 A 21:59;CHIMBORAZO;RIOBAMBA;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;21:00 A 21:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;MARTES;21:00 A 21:59;SANTA ELENA;SANTA ELENA;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;21:00 A 21:59;TUNGURAHUA;AMBATO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;21:00 A 21:59;EL ORO;MACHALA;URBANA;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;22:00 A 22:59;AZUAY;CUENCA;URBANA;0;1;1;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;23:00 A 23:59;MANABÍ;MONTECRISTI;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;23:00 A 23:59;GUAYAS;NARANJAL;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;23:00 A 23:59;PICHINCHA;QUITO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;01:00 A 01:59;GUAYAS;MILAGRO;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;01:00 A 01:59;GUAYAS;DURAN;URBANA;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;01:00 A 01:59;LOS RÍOS;BUENA FE;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;04:00 A 04:59;ORELLANA;LORETO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;07:00 A 07:59;LOS RÍOS;BUENA FE;RURAL;4;1;5;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;08:00 A 08:59;MORONA SANTIAGO;GUALAQUIZA;RURAL;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;08:00 A 08:59;PASTAZA;PASTAZA;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;08:00 A 08:59;GUAYAS;MILAGRO;URBANA;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;08:00 A 08:59;CHIMBORAZO;RIOBAMBA;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;09:00 A 09:59;EL ORO;PASAJE;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;09:00 A 09:59;AZUAY;OÑA;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;10:00 A 10:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;10:00 A 10:59;PICHINCHA;MEJIA;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;10:00 A 10:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;10:00 A 10:59;GUAYAS;GUAYAQUIL;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;10:00 A 10:59;GUAYAS;DAULE;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;12:00 A 12:59;SANTA ELENA;SANTA ELENA;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;13:00 A 13:59;SANTA ELENA;LA LIBERTAD;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;13:00 A 13:59;GUAYAS;GUAYAQUIL;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;13:00 A 13:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;13:00 A 13:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;13:00 A 13:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;ROZAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
ENERO;MIÉRCOLES;14:00 A 14:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;15:00 A 15:59;AZUAY;CUENCA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;16:00 A 16:59;GUAYAS;GUAYAQUIL;RURAL;0;0;0;OTROS;OTRAS CAUSAS
ENERO;MIÉRCOLES;16:00 A 16:59;GUAYAS;MILAGRO;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;16:00 A 16:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;16:00 A 16:59;MANABÍ;MANTA;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;17:00 A 17:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;MIÉRCOLES;18:00 A 18:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;PÉRDIDA DE PISTA;OTRAS CAUSAS
ENERO;MIÉRCOLES;18:00 A 18:59;GUAYAS;DAULE;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;19:00 A 19:59;AZUAY;CUENCA;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;19:00 A 19:59;EL ORO;MACHALA;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;19:00 A 19:59;CHIMBORAZO;RIOBAMBA;RURAL;1;0;1;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;19:00 A 19:59;PICHINCHA;QUITO;URBANA;0;0;0;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;20:00 A 20:59;GUAYAS;GUAYAQUIL;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;MIÉRCOLES;20:00 A 20:59;PICHINCHA;QUITO;URBANA;0;2;2;CHOQUES;FACTORES CLIMÁTICOS
ENERO;MIÉRCOLES;21:00 A 21:59;LOS RÍOS;BABA;RURAL;0;9;9;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;21:00 A 21:59;GUAYAS;GUAYAQUIL;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;21:00 A 21:59;GUAYAS;DURAN;URBANA;1;1;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;21:00 A 21:59;TUNGURAHUA;AMBATO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;22:00 A 22:59;PICHINCHA;QUITO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;MIÉRCOLES;23:00 A 23:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;01:00 A 01:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;02:00 A 02:59;EL ORO;MACHALA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;03:00 A 03:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;URBANA;0;0;0;PÉRDIDA DE PISTA;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;03:00 A 03:59;PICHINCHA;QUITO;URBANA;0;0;0;ESTRELLAMIENTOS;DAÑOS MECÁNICOS
ENERO;JUEVES;04:00 A 04:59;EL ORO;PASAJE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;04:00 A 04:59;GUAYAS;NARANJAL;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;05:00 A 05:59;GUAYAS;BALAO;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
