MES;DIA;PROVINCIA;CANTÓN;ENTCONTROL;FERIADO;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
ENERO;DOMINGO;COTOPAXI;LATACUNGA;PNE;SI;URBANA;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;MANABÍ;MANTA;MMA;SI;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;AZUAY;GIRON;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;MANABÍ;MANTA;MMA;SI;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;MANABÍ;MANTA;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;1;2;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;MANABÍ;JIPIJAPA;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;5;5;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;TUNGURAHUA;AMBATO;MAM;SI;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;DOMINGO;LOS RÍOS;QUEVEDO;Comisión de Tránsito del Ecuador - CTE;SI;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;MANABÍ;MANTA;MMA;SI;URBANA;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;PICHINCHA;QUITO;DMQ;SI;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;DOMINGO;MANABÍ;MANTA;MMA;SI;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;PICHINCHA;QUITO;DMQ;SI;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;GUAYAS;SAMBORONDON;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;DOMINGO;MANABÍ;MANTA;MMA;SI;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;DOMINGO;LOS RÍOS;VINCES;Comisión de Tránsito del Ecuador - CTE;SI;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;PICHINCHA;QUITO;DMQ;SI;URBANA;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;DOMINGO;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;SI;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;DOMINGO;MANABÍ;PORTOVIEJO;MPO;SI;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;DOMINGO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;SI;URBANA;9;2;11;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;DOMINGO;MANABÍ;MANTA;MMA;SI;URBANA;0;1;1;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;CHIMBORAZO;PALLATANGA;PNE;NO;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;LOJA;LOJA;MLO;NO;URBANA;0;2;2;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;MANABÍ;MANTA;MMA;NO;URBANA;1;0;1;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;LUNES;EL ORO;SANTA ROSA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;PICHINCHA;CAYAMBE;PNE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;1;0;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;LUNES;AZUAY;CUENCA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;EL ORO;MACHALA;MMC;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;CHIMBORAZO;RIOBAMBA;MRI;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;BALAO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;5;5;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;LUNES;LOS RÍOS;VALENCIA;PNE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;AZUAY;CUENCA;MCU;NO;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;3;3;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;CAÑAR;CAÑAR;PNE;NO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;ESTRELLAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;3;3;ATROPELLOS;EXCESO VELOCIDAD
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;ATROPELLOS;EXCESO VELOCIDAD
ENERO;LUNES;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;LOS RÍOS;VENTANAS;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;PICHINCHA;QUITO;DMQ;NO;RURAL;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;GUAYAS;EL EMPALME;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;TUNGURAHUA;AMBATO;MAM;NO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;MANABÍ;PORTOVIEJO;MPO;NO;URBANA;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;TUNGURAHUA;AMBATO;MAM;NO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;GUAYAS;SAN JACINTO DE YAGUACHI;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;EL ORO;MACHALA;MMC;NO;URBANA;0;3;3;CHOQUES;EXCESO VELOCIDAD
ENERO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;1;1;ATROPELLOS;OTRAS CAUSAS
ENERO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;3;3;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;LUNES;GUAYAS;GENERAL ANTONIO ELIZALDE;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;MANABÍ;PORTOVIEJO;PNE;NO;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;LUNES;SANTA ELENA;SALINAS;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
ENERO;LUNES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;IMBABURA;OTAVALO;MEP;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;PNE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;EXCESO VELOCIDAD
ENERO;MARTES;PICHINCHA;MEJIA;PNE;NO;RURAL;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;LOS RÍOS;QUEVEDO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;TUNGURAHUA;AMBATO;MAM;NO;RURAL;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;MARTES;MANABÍ;PORTOVIEJO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;CHIMBORAZO;RIOBAMBA;MRI;NO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MARTES;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;PICHINCHA;QUITO;DMQ;NO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;PEDRO CARBO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;AZUAY;CUENCA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;3;3;ATROPELLOS;EXCESO VELOCIDAD
ENERO;MARTES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;LOS RÍOS;MONTALVO;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;LOJA;LOJA;MLO;NO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;LOJA;CATAMAYO;PNE;NO;RURAL;2;21;23;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;MARTES;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;MANABÍ;PORTOVIEJO;MPO;NO;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MARTES;AZUAY;CUENCA;MCU;NO;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;TUNGURAHUA;AMBATO;MAM;NO;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;NARANJITO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MARTES;SANTA ELENA;SANTA ELENA;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;CHIMBORAZO;RIOBAMBA;MRI;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;MARTES;SANTA ELENA;SANTA ELENA;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;TUNGURAHUA;AMBATO;PNE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;EL ORO;MACHALA;MMC;NO;URBANA;1;0;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;AZUAY;CUENCA;MCU;NO;URBANA;0;1;1;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;MANABÍ;MONTECRISTI;PNE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;NARANJAL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;DMQ;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;GUAYAS;DURAN;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;LOS RÍOS;BUENA FE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;ORELLANA;LORETO;PNE;NO;RURAL;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;LOS RÍOS;BUENA FE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;4;1;5;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;MORONA SANTIAGO;GUALAQUIZA;PNE;NO;RURAL;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;PASTAZA;PASTAZA;PNE;NO;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;CHIMBORAZO;RIOBAMBA;MRI;NO;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;EL ORO;PASAJE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;AZUAY;OÑA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;PICHINCHA;MEJIA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;DAULE;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;SANTA ELENA;SANTA ELENA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;SANTA ELENA;LA LIBERTAD;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MSD;NO;RURAL;0;0;0;ROZAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;AZUAY;CUENCA;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Comisión de Tránsito del Ecuador - CTE;NO;RURAL;0;0;0;OTROS;OTRAS CAUSAS
ENERO;MIÉRCOLES;GUAYAS;MILAGRO;Comisión de Tránsito del Ecuador - CTE;NO;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;PICHINCHA;QUITO;DMQ;NO;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;MANABÍ;MANTA;MMA;NO;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;Autoridad de Tránsito Municipal - ATM;NO;URBANA;0;2;2;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
