PROVINCIA;CANTÓN;MES;DIA;HORA;CLASE;CAUSA;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS
AZUAY;NABON;FEBRERO;VIERNES;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;0;0
MANABÍ;TOSAGUA;FEBRERO;VIERNES;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;0;0
GUAYAS;MILAGRO;FEBRERO;VIERNES;12:00 A 12:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;2;2
SANTA ELENA;SALINAS;FEBRERO;VIERNES;14:00 A 14:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;1;0;1
CHIMBORAZO;COLTA;FEBRERO;VIERNES;15:00 A 15:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
LOS RÍOS;VENTANAS;FEBRERO;VIERNES;15:00 A 15:59;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
MANABÍ;MANTA;FEBRERO;VIERNES;16:00 A 16:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
SANTA ELENA;LA LIBERTAD;FEBRERO;VIERNES;16:00 A 16:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
PICHINCHA;QUITO;FEBRERO;VIERNES;17:00 A 17:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;0;0
NAPO;QUIJOS;FEBRERO;VIERNES;17:00 A 17:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
NAPO;QUIJOS;FEBRERO;VIERNES;18:00 A 18:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
PICHINCHA;QUITO;FEBRERO;VIERNES;18:00 A 18:59;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN;URBANA;0;2;2
LOS RÍOS;VALENCIA;FEBRERO;VIERNES;18:00 A 18:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;1;0;1
GUAYAS;GUAYAQUIL;FEBRERO;VIERNES;19:00 A 19:59;ESTRELLAMIENTOS;DAÑOS MECÁNICOS;URBANA;0;1;1
MANABÍ;MONTECRISTI;FEBRERO;VIERNES;19:00 A 19:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
PICHINCHA;QUITO;FEBRERO;VIERNES;19:00 A 19:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
TUNGURAHUA;AMBATO;FEBRERO;VIERNES;19:00 A 19:59;ROZAMIENTOS;EXCESO VELOCIDAD;RURAL;1;0;1
AZUAY;CUENCA;FEBRERO;VIERNES;19:00 A 19:59;CAÍDA DE PASAJEROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
MANABÍ;ROCAFUERTE;FEBRERO;VIERNES;19:00 A 19:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;VIERNES;19:00 A 19:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
GUAYAS;GENERAL ANTONIO ELIZALDE;FEBRERO;VIERNES;19:00 A 19:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;1;1
PICHINCHA;QUITO;FEBRERO;VIERNES;20:00 A 20:59;ATROPELLOS;EMBRIAGUEZ O DROGA;URBANA;0;3;3
PICHINCHA;QUITO;FEBRERO;VIERNES;20:00 A 20:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;VIERNES;20:00 A 20:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
PICHINCHA;QUITO;FEBRERO;VIERNES;20:00 A 20:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;2;2
PICHINCHA;QUITO;FEBRERO;VIERNES;21:00 A 21:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;0;0;0
PICHINCHA;QUITO;FEBRERO;VIERNES;21:00 A 21:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;VIERNES;21:00 A 21:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;1;0;1
GUAYAS;GUAYAQUIL;FEBRERO;VIERNES;21:00 A 21:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;2;2
GUAYAS;MILAGRO;FEBRERO;VIERNES;22:00 A 22:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;4;4
GUAYAS;GUAYAQUIL;FEBRERO;VIERNES;23:00 A 23:59;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;URBANA;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;VIERNES;23:00 A 23:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;VIERNES;23:00 A 23:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;00:00 A 00:59;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
MANABÍ;PORTOVIEJO;FEBRERO;SÁBADO;00:00 A 00:59;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
AZUAY;CUENCA;FEBRERO;SÁBADO;00:00 A 00:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
SANTA ELENA;LA LIBERTAD;FEBRERO;SÁBADO;01:00 A 01:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
MANABÍ;MANTA;FEBRERO;SÁBADO;02:00 A 02:59;VOLCAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;0;0
PICHINCHA;QUITO;FEBRERO;SÁBADO;02:00 A 02:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;2;2
AZUAY;CUENCA;FEBRERO;SÁBADO;02:00 A 02:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
GUAYAS;NARANJAL;FEBRERO;SÁBADO;03:00 A 03:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;2;2
COTOPAXI;LA MANA;FEBRERO;SÁBADO;03:00 A 03:59;ATROPELLOS;MAL ESTADO DE LA VÍA;URBANA;1;1;2
GUAYAS;SAN JACINTO DE YAGUACHI;FEBRERO;SÁBADO;03:00 A 03:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
MANABÍ;JARAMIJO;FEBRERO;SÁBADO;03:00 A 03:59;PÉRDIDA DE PISTA;FACTORES CLIMÁTICOS;RURAL;2;0;2
IMBABURA;OTAVALO;FEBRERO;SÁBADO;04:00 A 04:59;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;1;0;1
GUAYAS;DAULE;FEBRERO;SÁBADO;05:00 A 05:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;2;0;2
PICHINCHA;QUITO;FEBRERO;SÁBADO;05:00 A 05:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;RURAL;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;06:00 A 06:59;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
BOLÍVAR;GUARANDA;FEBRERO;SÁBADO;07:00 A 07:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
AZUAY;OÑA;FEBRERO;SÁBADO;07:00 A 07:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
PICHINCHA;QUITO;FEBRERO;SÁBADO;08:00 A 08:59;OTROS;EMBRIAGUEZ O DROGA;URBANA;1;0;1
AZUAY;CUENCA;FEBRERO;SÁBADO;09:00 A 09:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
TUNGURAHUA;PATATE;FEBRERO;SÁBADO;09:00 A 09:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
AZUAY;CUENCA;FEBRERO;SÁBADO;09:00 A 09:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;10:00 A 10:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;0;0
MANABÍ;MANTA;FEBRERO;SÁBADO;10:00 A 10:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;4;4
MANABÍ;MANTA;FEBRERO;SÁBADO;11:00 A 11:59;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;11:00 A 11:59;ATROPELLOS;EXCESO VELOCIDAD;URBANA;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;12:00 A 12:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;1;1
TUNGURAHUA;SANTIAGO DE PILLARO;FEBRERO;SÁBADO;12:00 A 12:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;FEBRERO;SÁBADO;12:00 A 12:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;3;0;3
GUAYAS;DURAN;FEBRERO;SÁBADO;14:00 A 14:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;0;0
BOLÍVAR;GUARANDA;FEBRERO;SÁBADO;15:00 A 15:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
PICHINCHA;QUITO;FEBRERO;SÁBADO;16:00 A 16:59;OTROS;EXCESO VELOCIDAD;URBANA;0;0;0
TUNGURAHUA;AMBATO;FEBRERO;SÁBADO;16:00 A 16:59;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;URBANA;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;16:00 A 16:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;1;1
GUAYAS;NARANJAL;FEBRERO;SÁBADO;16:00 A 16:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
MANABÍ;JARAMIJO;FEBRERO;SÁBADO;16:00 A 16:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
PICHINCHA;MEJIA;FEBRERO;SÁBADO;17:00 A 17:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
LOJA;LOJA;FEBRERO;SÁBADO;17:00 A 17:59;ATROPELLOS;EMBRIAGUEZ O DROGA;URBANA;0;1;1
CHIMBORAZO;PALLATANGA;FEBRERO;SÁBADO;18:00 A 18:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;1;2
CAÑAR;AZOGUES;FEBRERO;SÁBADO;18:00 A 18:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
PICHINCHA;QUITO;FEBRERO;SÁBADO;18:00 A 18:59;CHOQUES;OTRAS CAUSAS;URBANA;0;1;1
MANABÍ;PORTOVIEJO;FEBRERO;SÁBADO;18:00 A 18:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
GUAYAS;PLAYAS;FEBRERO;SÁBADO;18:00 A 18:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
MANABÍ;SANTA ANA;FEBRERO;SÁBADO;18:00 A 18:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;19:00 A 19:59;ATROPELLOS;EXCESO VELOCIDAD;URBANA;0;1;1
PICHINCHA;RUMIÑAHUI;FEBRERO;SÁBADO;19:00 A 19:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;19:00 A 19:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;19:00 A 19:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;1;1
PICHINCHA;QUITO;FEBRERO;SÁBADO;20:00 A 20:59;OTROS;EMBRIAGUEZ O DROGA;URBANA;0;1;1
GUAYAS;DAULE;FEBRERO;SÁBADO;20:00 A 20:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;3;3
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;21:00 A 21:59;ATROPELLOS;EMBRIAGUEZ O DROGA;URBANA;0;2;2
LOS RÍOS;VENTANAS;FEBRERO;SÁBADO;21:00 A 21:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;1;0;1
GUAYAS;SAMBORONDON;FEBRERO;SÁBADO;21:00 A 21:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;1;1
PICHINCHA;QUITO;FEBRERO;SÁBADO;21:00 A 21:59;CHOQUES;EXCESO VELOCIDAD;URBANA;1;0;1
GUAYAS;SAN JACINTO DE YAGUACHI;FEBRERO;SÁBADO;22:00 A 22:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
PICHINCHA;QUITO;FEBRERO;SÁBADO;22:00 A 22:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;1;0;1
GUAYAS;NARANJITO;FEBRERO;SÁBADO;22:00 A 22:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;2;2
GUAYAS;NARANJAL;FEBRERO;SÁBADO;22:00 A 22:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
GUAYAS;NARANJITO;FEBRERO;SÁBADO;23:00 A 23:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;SÁBADO;23:00 A 23:59;PÉRDIDA DE PISTA;OTRAS CAUSAS;URBANA;0;1;1
PICHINCHA;QUITO;FEBRERO;SÁBADO;23:00 A 23:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
MANABÍ;ROCAFUERTE;FEBRERO;SÁBADO;23:00 A 23:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;SAMBORONDON;FEBRERO;SÁBADO;23:00 A 23:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
PICHINCHA;QUITO;FEBRERO;DOMINGO;00:00 A 00:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
PICHINCHA;QUITO;FEBRERO;DOMINGO;00:00 A 00:59;VOLCAMIENTOS;EXCESO VELOCIDAD;URBANA;0;1;1
ORELLANA;ORELLANA;FEBRERO;DOMINGO;00:00 A 00:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;RURAL;1;0;1
EL ORO;MACHALA;FEBRERO;DOMINGO;00:00 A 00:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
TUNGURAHUA;AMBATO;FEBRERO;DOMINGO;00:00 A 00:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;RURAL;0;0;0
LOS RÍOS;QUEVEDO;FEBRERO;DOMINGO;01:00 A 01:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;3;3
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;01:00 A 01:59;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
PICHINCHA;QUITO;FEBRERO;DOMINGO;01:00 A 01:59;CHOQUES;EMBRIAGUEZ O DROGA;URBANA;0;2;2
MANABÍ;MONTECRISTI;FEBRERO;DOMINGO;01:00 A 01:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;2;2
PICHINCHA;QUITO;FEBRERO;DOMINGO;02:00 A 02:59;CHOQUES;EMBRIAGUEZ O DROGA;RURAL;1;0;1
MANABÍ;MANTA;FEBRERO;DOMINGO;02:00 A 02:59;ESTRELLAMIENTOS;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;3;3
LOS RÍOS;VENTANAS;FEBRERO;DOMINGO;03:00 A 03:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
IMBABURA;OTAVALO;FEBRERO;DOMINGO;03:00 A 03:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;03:00 A 03:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;03:00 A 03:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;0;0;0
PICHINCHA;MEJIA;FEBRERO;DOMINGO;03:00 A 03:59;CHOQUES;EXCESO VELOCIDAD;URBANA;1;0;1
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;04:00 A 04:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
MANABÍ;MANTA;FEBRERO;DOMINGO;04:00 A 04:59;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;0;0
MANABÍ;PORTOVIEJO;FEBRERO;DOMINGO;04:00 A 04:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;04:00 A 04:59;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;0;0
GUAYAS;SAN JACINTO DE YAGUACHI;FEBRERO;DOMINGO;04:00 A 04:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;6;6
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;05:00 A 05:59;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;0;0
SANTA ELENA;SANTA ELENA;FEBRERO;DOMINGO;06:00 A 06:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
PICHINCHA;QUITO;FEBRERO;DOMINGO;06:00 A 06:59;ESTRELLAMIENTOS;MAL ESTADO DE LA VÍA;RURAL;1;1;2
GUAYAS;MILAGRO;FEBRERO;DOMINGO;06:00 A 06:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;5;5
CHIMBORAZO;RIOBAMBA;FEBRERO;DOMINGO;06:00 A 06:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
GUAYAS;SAN JACINTO DE YAGUACHI;FEBRERO;DOMINGO;06:00 A 06:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;1;0;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;FEBRERO;DOMINGO;06:00 A 06:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
PICHINCHA;QUITO;FEBRERO;DOMINGO;06:00 A 06:59;OTROS;EXCESO VELOCIDAD;URBANA;0;0;0
TUNGURAHUA;AMBATO;FEBRERO;DOMINGO;06:00 A 06:59;ATROPELLOS;EMBRIAGUEZ O DROGA;RURAL;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;06:00 A 06:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
AZUAY;CUENCA;FEBRERO;DOMINGO;07:00 A 07:59;PÉRDIDA DE PISTA;EXCESO VELOCIDAD;URBANA;0;1;1
PICHINCHA;QUITO;FEBRERO;DOMINGO;08:00 A 08:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;2;2
AZUAY;CUENCA;FEBRERO;DOMINGO;08:00 A 08:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;4;4
GUAYAS;NARANJAL;FEBRERO;DOMINGO;08:00 A 08:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
NAPO;EL CHACO;FEBRERO;DOMINGO;09:00 A 09:59;CHOQUES;OTRAS CAUSAS;RURAL;1;0;1
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;09:00 A 09:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;0;0;0
EL ORO;EL GUABO;FEBRERO;DOMINGO;10:00 A 10:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
PICHINCHA;QUITO;FEBRERO;DOMINGO;10:00 A 10:59;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;URBANA;0;0;0
GUAYAS;NARANJITO;FEBRERO;DOMINGO;11:00 A 11:59;OTROS;OTRAS CAUSAS;RURAL;0;3;3
PICHINCHA;QUITO;FEBRERO;DOMINGO;11:00 A 11:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;1;0;1
MANABÍ;PORTOVIEJO;FEBRERO;DOMINGO;11:00 A 11:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
IMBABURA;OTAVALO;FEBRERO;DOMINGO;12:00 A 12:59;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;13:00 A 13:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;URBANA;0;2;2
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;13:00 A 13:59;VOLCAMIENTOS;EXCESO VELOCIDAD;URBANA;0;2;2
MANABÍ;MANTA;FEBRERO;DOMINGO;13:00 A 13:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
LOS RÍOS;QUEVEDO;FEBRERO;DOMINGO;14:00 A 14:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;1;1
AZUAY;CUENCA;FEBRERO;DOMINGO;14:00 A 14:59;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA;RURAL;0;0;0
CHIMBORAZO;RIOBAMBA;FEBRERO;DOMINGO;14:00 A 14:59;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;FEBRERO;DOMINGO;14:00 A 14:59;OTROS;OTRAS CAUSAS;RURAL;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;14:00 A 14:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;3;3
AZUAY;CUENCA;FEBRERO;DOMINGO;14:00 A 14:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;0;0
GUAYAS;DAULE;FEBRERO;DOMINGO;15:00 A 15:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;0;0
LOS RÍOS;QUEVEDO;FEBRERO;DOMINGO;15:00 A 15:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;15:00 A 15:59;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;0;1;1
PICHINCHA;QUITO;FEBRERO;DOMINGO;15:00 A 15:59;OTROS;EXCESO VELOCIDAD;URBANA;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;16:00 A 16:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;2;2
PICHINCHA;QUITO;FEBRERO;DOMINGO;16:00 A 16:59;ESTRELLAMIENTOS;EXCESO VELOCIDAD;RURAL;0;0;0
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;16:00 A 16:59;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL;URBANA;0;1;1
ESMERALDAS;ESMERALDAS;FEBRERO;DOMINGO;16:00 A 16:59;CHOQUES;EXCESO VELOCIDAD;RURAL;1;2;3
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;17:00 A 17:59;CHOQUES;EXCESO VELOCIDAD;URBANA;0;2;2
GUAYAS;GUAYAQUIL;FEBRERO;DOMINGO;17:00 A 17:59;ATROPELLOS;EXCESO VELOCIDAD;URBANA;0;2;2
GUAYAS;SAN JACINTO DE YAGUACHI;FEBRERO;DOMINGO;17:00 A 17:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;URBANA;1;0;1
PICHINCHA;QUITO;FEBRERO;DOMINGO;17:00 A 17:59;CHOQUES;EMBRIAGUEZ O DROGA;RURAL;0;1;1
SANTA ELENA;SANTA ELENA;FEBRERO;DOMINGO;17:00 A 17:59;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN;RURAL;0;1;1
GUAYAS;EL TRIUNFO;FEBRERO;DOMINGO;17:00 A 17:59;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;1;1
GUAYAS;MILAGRO;FEBRERO;DOMINGO;17:00 A 17:59;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO;RURAL;0;1;1
PICHINCHA;MEJIA;FEBRERO;DOMINGO;18:00 A 18:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;0;0
PICHINCHA;QUITO;FEBRERO;DOMINGO;18:00 A 18:59;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO;URBANA;0;0;0
MANABÍ;PORTOVIEJO;FEBRERO;DOMINGO;18:00 A 18:59;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR;RURAL;0;3;3
